branch_id_1	branch_id_2	omega_no	ocn_no	omega_tip	ocn_tip	comparison	omega_zero	ocn_zero
69	89	0.0224	0.0046	0.0222	0.0046	no_vs_tip_invariant_sparse_fixed		
69	90	3.6915	0.7393	3.6715	0.7393	no_vs_tip_invariant_sparse_fixed		
69	91	0.5558	0.4884	0.5587	0.4884	no_vs_tip_invariant_sparse_fixed		
69	92	27.992	0.198	28.0106	0.198	no_vs_tip_invariant_sparse_fixed		
69	93	0.0004	0.0008	0.0004	0.0008	no_vs_tip_invariant_sparse_fixed		
69	94	0.0124	0.0071	0.0123	0.0071	no_vs_tip_invariant_sparse_fixed		
69	95	0.0031	0.0085	0.0031	0.0085	no_vs_tip_invariant_sparse_fixed		
69	96	3.5248	0.1743	3.4978	0.1743	no_vs_tip_invariant_sparse_fixed		
69	97	0.0001	0.0	0.0001	0.0	no_vs_tip_invariant_sparse_fixed		
69	98	0.7212	0.2074	0.7217	0.2074	no_vs_tip_invariant_sparse_fixed		
69	101	0.0193	0.0	0.0191	0.0	no_vs_tip_invariant_sparse_fixed		
69	102	0.0386	0.0039	0.0383	0.0039	no_vs_tip_invariant_sparse_fixed		
69	103	0.236	0.0231	0.234	0.0231	no_vs_tip_invariant_sparse_fixed		
69	104	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
69	105	0.0049	0.0018	0.0049	0.0018	no_vs_tip_invariant_sparse_fixed		
69	106	0.0002	0.0002	0.0002	0.0002	no_vs_tip_invariant_sparse_fixed		
69	107	0.0028	0.0003	0.0028	0.0003	no_vs_tip_invariant_sparse_fixed		
69	108	0.0185	0.0227	0.0184	0.0227	no_vs_tip_invariant_sparse_fixed		
69	109	0.0032	0.0003	0.0032	0.0003	no_vs_tip_invariant_sparse_fixed		
69	110	0.0001	0.0002	0.0001	0.0002	no_vs_tip_invariant_sparse_fixed		
69	111	0.0397	0.0114	0.0392	0.0114	no_vs_tip_invariant_sparse_fixed		
69	112	0.0015	0.0044	0.0015	0.0044	no_vs_tip_invariant_sparse_fixed		
69	113	0.0073	0.0014	0.0072	0.0014	no_vs_tip_invariant_sparse_fixed		
69	114	0.0919	0.0126	0.0916	0.0126	no_vs_tip_invariant_sparse_fixed		
69	115	0.0469	0.0046	0.0465	0.0046	no_vs_tip_invariant_sparse_fixed		
69	116	0.0803	0.0114	0.0796	0.0114	no_vs_tip_invariant_sparse_fixed		
69	117	0.0124	0.0014	0.0122	0.0014	no_vs_tip_invariant_sparse_fixed		
69	118	0.0001	0.0	0.0001	0.0	no_vs_tip_invariant_sparse_fixed		
69	119	0.0018	0.0018	0.0017	0.0018	no_vs_tip_invariant_sparse_fixed		
69	120	0.1026	0.0041	0.1013	0.0041	no_vs_tip_invariant_sparse_fixed		
69	121	0.0291	0.0041	0.0287	0.0041	no_vs_tip_invariant_sparse_fixed		
69	122	0.0211	0.01	0.0212	0.01	no_vs_tip_invariant_sparse_fixed		
69	123	0.0423	0.1732	0.0424	0.1732	no_vs_tip_invariant_sparse_fixed		
69	124	0.1395	0.1647	0.1399	0.1647	no_vs_tip_invariant_sparse_fixed		
69	125	0.2625	0.1445	0.264	0.1445	no_vs_tip_invariant_sparse_fixed		
69	126	1.0901	0.1779	1.0791	0.1779	no_vs_tip_invariant_sparse_fixed		
69	129	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
69	130	0.0132	0.0009	0.013	0.0009	no_vs_tip_invariant_sparse_fixed		
69	131	0.1241	0.0169	0.1227	0.0169	no_vs_tip_invariant_sparse_fixed		
69	132	0.0024	0.0016	0.0024	0.0016	no_vs_tip_invariant_sparse_fixed		
70	71	1.4854	0.0753	1.4755	0.0753	no_vs_tip_invariant_sparse_fixed		
70	72	0.1567	0.012	0.155	0.012	no_vs_tip_invariant_sparse_fixed		
70	73	0.8078	0.0456	0.797	0.0456	no_vs_tip_invariant_sparse_fixed		
70	74	0.1363	0.0048	0.1354	0.0048	no_vs_tip_invariant_sparse_fixed		
70	75	9.4454	0.0837	9.2637	0.0837	no_vs_tip_invariant_sparse_fixed		
70	76	0.0138	0.0004	0.0138	0.0004	no_vs_tip_invariant_sparse_fixed		
70	77	0.4161	0.0169	0.4131	0.0169	no_vs_tip_invariant_sparse_fixed		
70	78	3.8395	0.6065	3.8131	0.6065	no_vs_tip_invariant_sparse_fixed		
70	79	0.0007	0.0	0.0007	0.0	no_vs_tip_invariant_sparse_fixed		
70	80	0.054	0.0005	0.0535	0.0005	no_vs_tip_invariant_sparse_fixed		
70	81	0.2627	0.0033	0.2615	0.0033	no_vs_tip_invariant_sparse_fixed		
70	82	0.6399	0.0149	0.638	0.0149	no_vs_tip_invariant_sparse_fixed		
70	83	0.426	0.0589	0.4219	0.0589	no_vs_tip_invariant_sparse_fixed		
70	84	0.748	0.0439	0.7408	0.0439	no_vs_tip_invariant_sparse_fixed		
70	85	0.0442	0.0078	0.0439	0.0078	no_vs_tip_invariant_sparse_fixed		
70	86	0.2947	0.0441	0.2915	0.0441	no_vs_tip_invariant_sparse_fixed		
70	87	0.236	0.0074	0.2328	0.0074	no_vs_tip_invariant_sparse_fixed		
70	88	0.0521	0.0008	0.0514	0.0008	no_vs_tip_invariant_sparse_fixed		
70	89	0.0714	0.0104	0.0708	0.0104	no_vs_tip_invariant_sparse_fixed		
70	90	0.1116	0.1524	0.111	0.1524	no_vs_tip_invariant_sparse_fixed		
70	91	1.3226	0.3067	1.3311	0.3067	no_vs_tip_invariant_sparse_fixed		
70	92	0.9558	0.0362	0.9586	0.0362	no_vs_tip_invariant_sparse_fixed		
70	93	0.1882	0.043	0.1863	0.043	no_vs_tip_invariant_sparse_fixed		
70	94	0.6773	0.0319	0.6728	0.0319	no_vs_tip_invariant_sparse_fixed		
70	95	0.8229	0.1978	0.8186	0.1978	no_vs_tip_invariant_sparse_fixed		
70	96	14.5965	0.2558	14.4719	0.2558	no_vs_tip_invariant_sparse_fixed		
70	97	0.1114	0.0026	0.1102	0.0026	no_vs_tip_invariant_sparse_fixed		
70	101	0.2629	0.0013	0.2608	0.0013	no_vs_tip_invariant_sparse_fixed		
70	102	1.2701	0.1014	1.268	0.1014	no_vs_tip_invariant_sparse_fixed		
70	103	30.8411	0.9305	30.6661	0.9305	no_vs_tip_invariant_sparse_fixed		
70	104	0.0471	0.0028	0.047	0.0028	no_vs_tip_invariant_sparse_fixed		
70	105	0.2401	0.0092	0.2394	0.0092	no_vs_tip_invariant_sparse_fixed		
70	106	0.2196	0.0561	0.2194	0.0561	no_vs_tip_invariant_sparse_fixed		
70	107	0.5283	0.0131	0.5253	0.0131	no_vs_tip_invariant_sparse_fixed		
70	108	0.6547	0.6463	0.6531	0.6463	no_vs_tip_invariant_sparse_fixed		
70	109	0.6765	0.0152	0.6734	0.0152	no_vs_tip_invariant_sparse_fixed		
70	110	0.0128	0.0023	0.0127	0.0023	no_vs_tip_invariant_sparse_fixed		
70	111	1.8116	0.5827	1.7952	0.5827	no_vs_tip_invariant_sparse_fixed		
70	112	2.5068	0.6403	2.472	0.6403	no_vs_tip_invariant_sparse_fixed		
70	113	0.6756	0.0369	0.6656	0.0369	no_vs_tip_invariant_sparse_fixed		
70	114	0.5316	0.0268	0.5317	0.0268	no_vs_tip_invariant_sparse_fixed		
70	115	0.7483	0.0187	0.7455	0.0187	no_vs_tip_invariant_sparse_fixed		
70	116	0.6314	0.0165	0.6246	0.0165	no_vs_tip_invariant_sparse_fixed		
70	117	0.2424	0.0052	0.2397	0.0052	no_vs_tip_invariant_sparse_fixed		
70	118	0.0122	0.001	0.0122	0.001	no_vs_tip_invariant_sparse_fixed		
70	119	0.1416	0.0042	0.1419	0.0042	no_vs_tip_invariant_sparse_fixed		
70	120	0.3288	0.0083	0.3251	0.0083	no_vs_tip_invariant_sparse_fixed		
70	121	0.392	0.0201	0.3882	0.0201	no_vs_tip_invariant_sparse_fixed		
70	122	0.4314	0.0168	0.4301	0.0168	no_vs_tip_invariant_sparse_fixed		
70	123	3.9881	1.1948	3.9608	1.1948	no_vs_tip_invariant_sparse_fixed		
70	124	5.9851	0.8517	5.9326	0.8517	no_vs_tip_invariant_sparse_fixed		
70	125	0.155	0.0413	0.1536	0.0413	no_vs_tip_invariant_sparse_fixed		
70	126	0.6667	0.068	0.662	0.068	no_vs_tip_invariant_sparse_fixed		
70	129	0.0104	0.0002	0.0103	0.0002	no_vs_tip_invariant_sparse_fixed		
70	130	0.0173	0.0009	0.0171	0.0009	no_vs_tip_invariant_sparse_fixed		
70	131	0.109	0.0057	0.1077	0.0057	no_vs_tip_invariant_sparse_fixed		
70	132	0.3997	0.0571	0.395	0.0571	no_vs_tip_invariant_sparse_fixed		
71	72	1.5582	0.1621	1.5385	0.1621	no_vs_tip_invariant_sparse_fixed		
71	73	0.0353	0.012	0.035	0.012	no_vs_tip_invariant_sparse_fixed		
71	74	0.079	0.0073	0.0782	0.0073	no_vs_tip_invariant_sparse_fixed		
71	75	55.5188	0.9916	54.7065	0.9916	no_vs_tip_invariant_sparse_fixed		
71	76	0.03	0.0012	0.0298	0.0012	no_vs_tip_invariant_sparse_fixed		
71	77	0.0479	0.0027	0.0475	0.0027	no_vs_tip_invariant_sparse_fixed		
71	78	0.047	0.0139	0.0466	0.0139	no_vs_tip_invariant_sparse_fixed		
71	79	0.0002	0.0	0.0002	0.0	no_vs_tip_invariant_sparse_fixed		
71	80	0.3346	0.0492	0.3366	0.0492	no_vs_tip_invariant_sparse_fixed		
71	81	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
71	82	0.0301	0.0015	0.0297	0.0015	no_vs_tip_invariant_sparse_fixed		
71	83	0.1564	0.2338	0.1559	0.2338	no_vs_tip_invariant_sparse_fixed		
71	84	0.4215	0.1654	0.423	0.1654	no_vs_tip_invariant_sparse_fixed		
71	85	3.0423	1.0838	3.0007	1.0838	no_vs_tip_invariant_sparse_fixed		
71	86	0.2132	0.2443	0.2123	0.2443	no_vs_tip_invariant_sparse_fixed		
71	87	0.7821	0.1343	0.7789	0.1343	no_vs_tip_invariant_sparse_fixed		
71	88	1.0771	0.1396	1.0743	0.1396	no_vs_tip_invariant_sparse_fixed		
71	89	0.0143	0.0161	0.0142	0.0161	no_vs_tip_invariant_sparse_fixed		
71	90	2.6219	1.9328	2.6113	1.9328	no_vs_tip_invariant_sparse_fixed		
71	91	0.0043	0.0005	0.0042	0.0005	no_vs_tip_invariant_sparse_fixed		
71	92	0.0089	0.0004	0.0089	0.0004	no_vs_tip_invariant_sparse_fixed		
71	93	0.0002	0.0002	0.0002	0.0002	no_vs_tip_invariant_sparse_fixed		
71	94	0.0296	0.0045	0.0293	0.0045	no_vs_tip_invariant_sparse_fixed		
71	95	0.0338	0.0194	0.0335	0.0194	no_vs_tip_invariant_sparse_fixed		
71	96	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
71	97	0.0168	0.0002	0.0168	0.0002	no_vs_tip_invariant_sparse_fixed		
71	98	0.0003	0.0001	0.0003	0.0001	no_vs_tip_invariant_sparse_fixed		
71	99	0.1153	0.0229	0.1151	0.0229	no_vs_tip_invariant_sparse_fixed		
71	100	0.7624	0.9357	0.7548	0.9357	no_vs_tip_invariant_sparse_fixed		
71	101	2.3665	0.4858	2.3882	0.4858	no_vs_tip_invariant_sparse_fixed		
71	102	3.1772	0.3474	3.1682	0.3474	no_vs_tip_invariant_sparse_fixed		
71	103	1.8196	0.9959	1.8305	0.9959	no_vs_tip_invariant_sparse_fixed		
71	104	0.0254	0.0108	0.0256	0.0108	no_vs_tip_invariant_sparse_fixed		
71	105	1.9052	0.2205	1.9039	0.2205	no_vs_tip_invariant_sparse_fixed		
71	106	0.0612	0.0097	0.0607	0.0097	no_vs_tip_invariant_sparse_fixed		
71	107	0.0293	0.0018	0.0291	0.0018	no_vs_tip_invariant_sparse_fixed		
71	108	0.0038	0.0023	0.0038	0.0023	no_vs_tip_invariant_sparse_fixed		
71	109	0.0308	0.0019	0.0306	0.0019	no_vs_tip_invariant_sparse_fixed		
71	110	0.0132	0.0053	0.013	0.0053	no_vs_tip_invariant_sparse_fixed		
71	111	0.0313	0.0117	0.031	0.0117	no_vs_tip_invariant_sparse_fixed		
71	112	0.4619	0.3123	0.4561	0.3123	no_vs_tip_invariant_sparse_fixed		
71	113	0.0017	0.0035	0.0017	0.0035	no_vs_tip_invariant_sparse_fixed		
71	114	0.0447	0.0049	0.0444	0.0049	no_vs_tip_invariant_sparse_fixed		
71	115	0.1382	0.0068	0.1371	0.0068	no_vs_tip_invariant_sparse_fixed		
71	116	0.0944	0.0095	0.0935	0.0095	no_vs_tip_invariant_sparse_fixed		
71	117	0.0805	0.0107	0.0796	0.0107	no_vs_tip_invariant_sparse_fixed		
71	118	45.1947	0.1702	44.8678	0.1702	no_vs_tip_invariant_sparse_fixed		
71	119	0.0238	0.0014	0.0237	0.0014	no_vs_tip_invariant_sparse_fixed		
71	120	0.1385	0.0262	0.1377	0.0262	no_vs_tip_invariant_sparse_fixed		
71	121	2.2944	1.0903	2.2949	1.0903	no_vs_tip_invariant_sparse_fixed		
71	122	0.0052	0.0062	0.0053	0.0062	no_vs_tip_invariant_sparse_fixed		
71	123	0.2619	0.7646	0.2628	0.7646	no_vs_tip_invariant_sparse_fixed		
71	124	0.7547	0.4747	0.7537	0.4747	no_vs_tip_invariant_sparse_fixed		
71	129	0.0005	0.0002	0.0005	0.0002	no_vs_tip_invariant_sparse_fixed		
71	130	0.5407	0.4904	0.5393	0.4904	no_vs_tip_invariant_sparse_fixed		
71	131	0.8613	0.2379	0.8552	0.2379	no_vs_tip_invariant_sparse_fixed		
71	132	0.6995	0.2283	0.693	0.2283	no_vs_tip_invariant_sparse_fixed		
72	74	0.4413	0.0127	0.4327	0.0127	no_vs_tip_invariant_sparse_fixed		
72	75	0.0001	0.0	0.0001	0.0	no_vs_tip_invariant_sparse_fixed		
72	76	0.0631	0.0037	0.0624	0.0037	no_vs_tip_invariant_sparse_fixed		
72	77	1.0155	0.093	1.0035	0.093	no_vs_tip_invariant_sparse_fixed		
72	78	3.9616	1.3942	3.9245	1.3942	no_vs_tip_invariant_sparse_fixed		
72	79	21.9572	1.0016	21.7055	1.0016	no_vs_tip_invariant_sparse_fixed		
72	80	0.108	0.0112	0.107	0.0112	no_vs_tip_invariant_sparse_fixed		
72	81	0.4978	0.019	0.4925	0.019	no_vs_tip_invariant_sparse_fixed		
72	82	6.664	0.6241	6.6615	0.6241	no_vs_tip_invariant_sparse_fixed		
72	83	0.2536	0.1553	0.2497	0.1553	no_vs_tip_invariant_sparse_fixed		
72	84	0.5113	0.1358	0.5097	0.1358	no_vs_tip_invariant_sparse_fixed		
72	85	13.5464	1.5596	13.4259	1.5596	no_vs_tip_invariant_sparse_fixed		
72	86	3.2771	1.6559	3.2504	1.6559	no_vs_tip_invariant_sparse_fixed		
72	87	0.8887	0.2317	0.8884	0.2317	no_vs_tip_invariant_sparse_fixed		
72	88	0.7724	0.3376	0.7732	0.3376	no_vs_tip_invariant_sparse_fixed		
72	89	0.4063	1.1172	0.4038	1.1172	no_vs_tip_invariant_sparse_fixed		
72	90	0.0193	0.0146	0.0191	0.0146	no_vs_tip_invariant_sparse_fixed		
72	91	0.0045	0.0024	0.0045	0.0024	no_vs_tip_invariant_sparse_fixed		
72	92	15.3788	0.7767	15.275	0.7767	no_vs_tip_invariant_sparse_fixed		
72	93	1.0534	2.6567	1.0397	2.6567	no_vs_tip_invariant_sparse_fixed		
72	94	1.3041	0.4017	1.2948	0.4017	no_vs_tip_invariant_sparse_fixed		
72	95	0.0055	0.0039	0.0054	0.0039	no_vs_tip_invariant_sparse_fixed		
72	96	0.0001	0.0	0.0001	0.0	no_vs_tip_invariant_sparse_fixed		
72	97	2.0746	0.9131	2.0681	0.9131	no_vs_tip_invariant_sparse_fixed		
72	98	0.001	0.0002	0.001	0.0002	no_vs_tip_invariant_sparse_fixed		
72	99	0.112	0.0291	0.1106	0.0291	no_vs_tip_invariant_sparse_fixed		
72	100	0.8226	0.2118	0.8134	0.2118	no_vs_tip_invariant_sparse_fixed		
72	101	0.0008	0.0001	0.0008	0.0001	no_vs_tip_invariant_sparse_fixed		
72	102	0.0305	0.0037	0.0302	0.0037	no_vs_tip_invariant_sparse_fixed		
72	103	2.6831	1.3656	2.6659	1.3656	no_vs_tip_invariant_sparse_fixed		
72	104	28.2881	1.3522	28.0264	1.3522	no_vs_tip_invariant_sparse_fixed		
72	105	0.9448	0.2334	0.9427	0.2334	no_vs_tip_invariant_sparse_fixed		
72	106	0.5397	0.7875	0.5386	0.7875	no_vs_tip_invariant_sparse_fixed		
72	107	0.5229	0.0826	0.5216	0.0826	no_vs_tip_invariant_sparse_fixed		
72	108	3.6	2.0875	3.572	2.0875	no_vs_tip_invariant_sparse_fixed		
72	109	1.077	0.1558	1.0761	0.1558	no_vs_tip_invariant_sparse_fixed		
72	110	0.1146	0.114	0.1124	0.114	no_vs_tip_invariant_sparse_fixed		
72	111	0.0511	0.0534	0.0507	0.0534	no_vs_tip_invariant_sparse_fixed		
72	112	1.3921	1.8217	1.3762	1.8217	no_vs_tip_invariant_sparse_fixed		
72	113	2.2821	1.0956	2.2928	1.0956	no_vs_tip_invariant_sparse_fixed		
72	114	0.8218	0.154	0.8158	0.154	no_vs_tip_invariant_sparse_fixed		
72	115	1.1186	0.1826	1.1148	0.1826	no_vs_tip_invariant_sparse_fixed		
72	116	3.0683	0.701	3.0433	0.701	no_vs_tip_invariant_sparse_fixed		
72	117	1.6204	0.4867	1.6151	0.4867	no_vs_tip_invariant_sparse_fixed		
72	118	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
72	119	0.0093	0.0016	0.0094	0.0016	no_vs_tip_invariant_sparse_fixed		
72	120	0.5147	0.0647	0.5112	0.0647	no_vs_tip_invariant_sparse_fixed		
72	121	8.9159	2.2613	8.8287	2.2613	no_vs_tip_invariant_sparse_fixed		
72	122	0.0396	0.0137	0.0392	0.0137	no_vs_tip_invariant_sparse_fixed		
72	123	1.0629	1.3946	1.0553	1.3946	no_vs_tip_invariant_sparse_fixed		
72	124	0.1494	0.038	0.1476	0.038	no_vs_tip_invariant_sparse_fixed		
72	125	0.6024	0.0935	0.5945	0.0935	no_vs_tip_invariant_sparse_fixed		
72	126	0.7145	0.156	0.7063	0.156	no_vs_tip_invariant_sparse_fixed		
72	127	0.0417	0.1053	0.0412	0.1053	no_vs_tip_invariant_sparse_fixed		
72	128	1.684	3.3473	1.6689	3.3473	no_vs_tip_invariant_sparse_fixed		
72	129	0.5532	0.6652	0.5495	0.6652	no_vs_tip_invariant_sparse_fixed		
72	130	1.2635	0.3073	1.2483	0.3073	no_vs_tip_invariant_sparse_fixed		
72	131	0.0897	0.0229	0.0885	0.0229	no_vs_tip_invariant_sparse_fixed		
72	132	0.2419	0.1595	0.2402	0.1595	no_vs_tip_invariant_sparse_fixed		
72	133	0.547	0.2753	0.5467	0.2753	no_vs_tip_invariant_sparse_fixed		
73	74	0.5832	0.0717	0.5825	0.0717	no_vs_tip_invariant_sparse_fixed		
73	75	0.0039	0.0001	0.0038	0.0001	no_vs_tip_invariant_sparse_fixed		
73	76	1.6245	0.0535	1.6029	0.0535	no_vs_tip_invariant_sparse_fixed		
73	77	1.7149	0.1919	1.6949	0.1919	no_vs_tip_invariant_sparse_fixed		
73	78	0.3836	0.2258	0.3809	0.2258	no_vs_tip_invariant_sparse_fixed		
73	79	1.2293	0.0643	1.2202	0.0643	no_vs_tip_invariant_sparse_fixed		
73	80	0.1708	0.0505	0.1693	0.0505	no_vs_tip_invariant_sparse_fixed		
73	81	0.2554	0.011	0.2519	0.011	no_vs_tip_invariant_sparse_fixed		
73	82	1.1149	0.1956	1.1157	0.1956	no_vs_tip_invariant_sparse_fixed		
73	83	2.689	1.7607	2.6776	1.7607	no_vs_tip_invariant_sparse_fixed		
73	84	1.1228	0.6468	1.1219	0.6468	no_vs_tip_invariant_sparse_fixed		
73	85	0.2588	0.1017	0.2572	0.1017	no_vs_tip_invariant_sparse_fixed		
73	86	1.5303	1.9658	1.5067	1.9658	no_vs_tip_invariant_sparse_fixed		
73	87	0.8412	0.5785	0.8412	0.5785	no_vs_tip_invariant_sparse_fixed		
73	88	0.4919	1.1716	0.4884	1.1716	no_vs_tip_invariant_sparse_fixed		
73	89	0.6067	2.6952	0.6007	2.6952	no_vs_tip_invariant_sparse_fixed		
73	90	1.0658	1.2895	1.0606	1.2895	no_vs_tip_invariant_sparse_fixed		
73	91	0.0815	0.0255	0.0816	0.0255	no_vs_tip_invariant_sparse_fixed		
73	92	2.0108	0.2302	1.9865	0.2302	no_vs_tip_invariant_sparse_fixed		
73	93	0.9328	2.2599	0.9246	2.2599	no_vs_tip_invariant_sparse_fixed		
73	94	0.7407	0.5192	0.735	0.5192	no_vs_tip_invariant_sparse_fixed		
73	95	0.0977	0.0621	0.0966	0.0621	no_vs_tip_invariant_sparse_fixed		
73	96	0.0459	0.0056	0.0462	0.0056	no_vs_tip_invariant_sparse_fixed		
73	97	0.6467	0.065	0.6382	0.065	no_vs_tip_invariant_sparse_fixed		
73	98	0.0023	0.0018	0.0023	0.0018	no_vs_tip_invariant_sparse_fixed		
73	99	2.7833	1.0224	2.755	1.0224	no_vs_tip_invariant_sparse_fixed		
73	100	0.9597	0.3046	0.9516	0.3046	no_vs_tip_invariant_sparse_fixed		
73	101	0.6231	0.0932	0.6186	0.0932	no_vs_tip_invariant_sparse_fixed		
73	102	0.0563	0.0246	0.056	0.0246	no_vs_tip_invariant_sparse_fixed		
73	103	0.3879	0.2212	0.3848	0.2212	no_vs_tip_invariant_sparse_fixed		
73	104	6.2776	1.0678	6.2167	1.0678	no_vs_tip_invariant_sparse_fixed		
73	105	0.2504	0.0604	0.2494	0.0604	no_vs_tip_invariant_sparse_fixed		
73	106	1.3415	1.4848	1.3317	1.4848	no_vs_tip_invariant_sparse_fixed		
73	107	0.777	0.2018	0.7757	0.2018	no_vs_tip_invariant_sparse_fixed		
73	108	0.046	0.2367	0.0458	0.2367	no_vs_tip_invariant_sparse_fixed		
73	109	0.8783	0.2135	0.8783	0.2135	no_vs_tip_invariant_sparse_fixed		
73	110	0.6727	1.4769	0.6708	1.4769	no_vs_tip_invariant_sparse_fixed		
73	111	2.1145	2.091	2.0926	2.091	no_vs_tip_invariant_sparse_fixed		
73	112	0.4086	1.3649	0.4035	1.3649	no_vs_tip_invariant_sparse_fixed		
73	113	0.8856	1.1721	0.8863	1.1721	no_vs_tip_invariant_sparse_fixed		
73	114	0.4262	0.1718	0.4186	0.1718	no_vs_tip_invariant_sparse_fixed		
73	115	0.5429	0.2109	0.5437	0.2109	no_vs_tip_invariant_sparse_fixed		
73	116	0.8417	0.4959	0.8263	0.4959	no_vs_tip_invariant_sparse_fixed		
73	117	1.5823	1.0254	1.5806	1.0254	no_vs_tip_invariant_sparse_fixed		
73	118	1.9206	0.2842	1.9153	0.2842	no_vs_tip_invariant_sparse_fixed		
73	119	1.1466	0.2161	1.1418	0.2161	no_vs_tip_invariant_sparse_fixed		
73	120	1.6581	0.4015	1.6455	0.4015	no_vs_tip_invariant_sparse_fixed		
73	121	1.2803	0.5287	1.2692	0.5287	no_vs_tip_invariant_sparse_fixed		
73	122	2.6858	0.9805	2.6589	0.9805	no_vs_tip_invariant_sparse_fixed		
73	123	2.8529	2.5941	2.8356	2.5941	no_vs_tip_invariant_sparse_fixed		
73	124	4.8228	1.2948	4.772	1.2948	no_vs_tip_invariant_sparse_fixed		
73	125	1.0149	0.1814	1.0068	0.1814	no_vs_tip_invariant_sparse_fixed		
73	126	3.8246	1.0586	3.7919	1.0586	no_vs_tip_invariant_sparse_fixed		
73	127	0.6059	0.6876	0.5952	0.6876	no_vs_tip_invariant_sparse_fixed		
73	128	0.9042	1.4898	0.8989	1.4898	no_vs_tip_invariant_sparse_fixed		
73	129	0.2925	0.0506	0.2887	0.0506	no_vs_tip_invariant_sparse_fixed		
73	130	2.2998	1.1293	2.2654	1.1293	no_vs_tip_invariant_sparse_fixed		
73	131	1.6331	0.9535	1.6202	0.9535	no_vs_tip_invariant_sparse_fixed		
73	132	1.1587	1.417	1.1541	1.417	no_vs_tip_invariant_sparse_fixed		
74	79	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	80	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	81	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	82	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	83	0.0007	0.0	0.0007	0.0	no_vs_tip_invariant_sparse_fixed		
74	84	8.1956	0.2126	8.0731	0.2126	no_vs_tip_invariant_sparse_fixed		
74	85	8.062	0.1652	7.9112	0.1652	no_vs_tip_invariant_sparse_fixed		
74	89	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	90	0.0004	0.0	0.0004	0.0	no_vs_tip_invariant_sparse_fixed		
74	91	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	92	1.4946	0.0012	1.4892	0.0012	no_vs_tip_invariant_sparse_fixed		
74	93	0.0079	0.0019	0.008	0.0019	no_vs_tip_invariant_sparse_fixed		
74	94	3.4679	0.0384	3.4259	0.0384	no_vs_tip_invariant_sparse_fixed		
74	95	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	96	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	97	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	98	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	99	0.0017	0.0008	0.0017	0.0008	no_vs_tip_invariant_sparse_fixed		
74	100	0.0078	0.0001	0.0076	0.0001	no_vs_tip_invariant_sparse_fixed		
74	101	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	102	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	103	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	104	0.0001	0.0	0.0001	0.0	no_vs_tip_invariant_sparse_fixed		
74	105	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	106	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	107	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	108	0.8974	0.0389	0.8824	0.0389	no_vs_tip_invariant_sparse_fixed		
74	109	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	110	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	111	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	112	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	113	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
74	114	0.0149	0.0001	0.0149	0.0001	no_vs_tip_invariant_sparse_fixed		
74	115	0.0007	0.0	0.0007	0.0	no_vs_tip_invariant_sparse_fixed		
74	116	0.0524	0.0001	0.0515	0.0001	no_vs_tip_invariant_sparse_fixed		
74	117	0.6289	0.0021	0.6179	0.0021	no_vs_tip_invariant_sparse_fixed		
74	118	4.6858	0.0005	4.6079	0.0005	no_vs_tip_invariant_sparse_fixed		
74	119	0.0095	0.0011	0.0095	0.0011	no_vs_tip_invariant_sparse_fixed		
74	120	0.4422	0.0014	0.4369	0.0014	no_vs_tip_invariant_sparse_fixed		
74	121	0.0849	0.003	0.0835	0.003	no_vs_tip_invariant_sparse_fixed		
74	122	0.0	0.0	0.0	0.0	no_vs_tip_invariant_sparse_fixed		
