branch_id_1	branch_id_2	omega_left	ocn_left	omega_right	ocn_right	mode
101	131	0.6237	0.0191	0.6164	0.0191	default(auto)
101	132	0.0822	0.0232	0.0818	0.0232	default(auto)
101	133	0.5333	0.067	0.5365	0.067	default(auto)
101	134	1.1751	0.0722	1.1762	0.0722	default(auto)
101	135	0.8245	0.1081	0.8285	0.1081	default(auto)
101	136	1.6968	0.1242	1.6953	0.1242	default(auto)
101	137	1.2618	0.0901	1.2381	0.0901	default(auto)
102	103	2.037	1.1768	2.0379	1.1768	default(auto)
102	108	0.8817	1.9235	0.881	1.9235	default(auto)
102	109	2.4621	0.6271	2.4677	0.6271	default(auto)
102	111	1.5089	0.8965	1.52	0.8965	default(auto)
102	112	3.4504	2.7778	3.422	2.7778	default(auto)
102	113	5.7761	0.9661	5.687	0.9661	default(auto)
102	114	0.5391	0.0525	0.5362	0.0525	default(auto)
102	115	0.3073	0.014	0.3046	0.014	default(auto)
102	116	0.1396	0.0199	0.1378	0.0199	default(auto)
102	118	0.0	0.0	0.0	0.0	default(auto)
102	119	0.0	0.0	0.0	0.0	default(auto)
102	120	0.0202	0.0007	0.0199	0.0007	default(auto)
102	121	0.0731	0.0081	0.0727	0.0081	default(auto)
102	122	0.2669	0.0441	0.265	0.0441	default(auto)
102	123	3.1112	1.5931	3.0914	1.5931	default(auto)
102	124	10.48	3.146	10.4659	3.146	default(auto)
102	125	1.7972	1.2217	1.8139	1.2217	default(auto)
102	126	1.6445	0.2344	1.636	0.2344	default(auto)
102	127	2.5677	1.1749	2.5631	1.1749	default(auto)
102	128	0.3527	0.1201	0.3497	0.1201	default(auto)
102	129	0.2595	0.0078	0.2574	0.0078	default(auto)
102	130	1.1013	0.1775	1.0951	0.1775	default(auto)
102	131	0.8525	0.0936	0.8465	0.0936	default(auto)
102	132	0.3309	0.0735	0.3285	0.0735	default(auto)
102	133	0.7134	0.0594	0.7094	0.0594	default(auto)
102	134	0.9286	0.0599	0.9254	0.0599	default(auto)
102	135	0.832	0.0903	0.8278	0.0903	default(auto)
102	136	1.2979	0.1272	1.2917	0.1272	default(auto)
102	137	1.3376	0.1044	1.3225	0.1044	default(auto)
103	104	6.3219	2.2052	6.3236	2.2052	default(auto)
103	108	0.9466	5.6347	0.9441	5.6347	default(auto)
103	109	0.973	0.3727	0.973	0.3727	default(auto)
103	111	3.6465	2.5437	3.6196	2.5437	default(auto)
103	112	1.7192	2.5929	1.699	2.5929	default(auto)
103	113	4.9208	2.7115	4.8333	2.7115	default(auto)
103	114	2.7051	0.4255	2.6868	0.4255	default(auto)
103	115	2.8421	0.502	2.8404	0.502	default(auto)
103	116	2.9699	0.904	2.9545	0.904	default(auto)
103	118	12.9411	0.9869	12.8286	0.9869	default(auto)
103	119	0.0009	0.0002	0.0009	0.0002	default(auto)
103	120	0.002	0.0003	0.002	0.0003	default(auto)
103	121	0.1671	0.045	0.1659	0.045	default(auto)
103	122	1.6171	0.2856	1.6106	0.2856	default(auto)
103	123	4.2603	3.7058	4.2272	3.7058	default(auto)
103	124	2.8758	1.3294	2.8596	1.3294	default(auto)
103	125	4.4152	0.3864	4.4023	0.3864	default(auto)
103	126	0.6762	0.0916	0.6724	0.0916	default(auto)
103	127	2.3389	4.657	2.3301	4.657	default(auto)
103	128	2.3738	2.5026	2.3531	2.5026	default(auto)
103	129	2.4738	0.9995	2.4985	0.9995	default(auto)
103	130	0.3743	0.1002	0.3732	0.1002	default(auto)
103	131	3.3896	2.1883	3.375	2.1883	default(auto)
103	132	1.4488	1.211	1.4387	1.211	default(auto)
103	133	1.4395	0.3827	1.4352	0.3827	default(auto)
103	134	1.3896	0.2548	1.3887	0.2548	default(auto)
103	135	1.0836	0.2684	1.0805	0.2684	default(auto)
103	136	1.4467	0.3043	1.4432	0.3043	default(auto)
103	137	1.473	0.3513	1.4667	0.3513	default(auto)
104	108	0.774	1.6719	0.7733	1.6719	default(auto)
104	109	1.491	0.3165	1.4942	0.3165	default(auto)
104	111	55.8594	1.6301	55.3493	1.6301	default(auto)
104	112	5.9542	2.0738	5.8804	2.0738	default(auto)
104	113	3.4189	0.6664	3.3655	0.6664	default(auto)
104	114	0.4311	0.0322	0.4287	0.0322	default(auto)
104	115	10.847	0.5612	10.7481	0.5612	default(auto)
104	116	14.3584	1.1454	14.1653	1.1454	default(auto)
104	118	0.0	0.0	0.0	0.0	default(auto)
104	119	0.0	0.0	0.0	0.0	default(auto)
104	120	0.0105	0.0007	0.0104	0.0007	default(auto)
104	121	7.8773	0.7226	7.827	0.7226	default(auto)
104	122	0.0465	0.001	0.0462	0.001	default(auto)
104	123	0.2435	0.1083	0.2419	0.1083	default(auto)
104	124	0.1899	0.0535	0.1897	0.0535	default(auto)
104	125	0.7707	0.1132	0.7705	0.1132	default(auto)
104	126	1.2786	0.1602	1.2719	0.1602	default(auto)
104	127	1.1178	1.5712	1.1202	1.5712	default(auto)
104	128	2.4056	1.3064	2.3844	1.3064	default(auto)
104	129	0.0003	0.0002	0.0003	0.0002	default(auto)
104	130	0.2862	0.1416	0.2883	0.1416	default(auto)
104	131	27.5787	2.4968	27.3805	2.4968	default(auto)
104	132	3.7707	1.0418	3.7441	1.0418	default(auto)
104	133	4.8742	0.5078	4.8467	0.5078	default(auto)
104	134	3.5509	0.2528	3.5386	0.2528	default(auto)
104	135	3.903	0.3988	3.8827	0.3988	default(auto)
104	136	4.2585	0.5366	4.2377	0.5366	default(auto)
104	137	8.5331	0.6011	8.4349	0.6011	default(auto)
105	108	0.6286	0.4327	0.6274	0.4327	default(auto)
105	109	1.1543	0.4247	1.1557	0.4247	default(auto)
105	111	0.877	0.2619	0.874	0.2619	default(auto)
105	112	2.5741	1.8749	2.5504	1.8749	default(auto)
105	113	3.3573	0.248	3.317	0.248	default(auto)
105	114	0.2753	0.0241	0.2744	0.0241	default(auto)
105	115	0.2517	0.0316	0.2523	0.0316	default(auto)
105	116	0.2177	0.032	0.2174	0.032	default(auto)
105	118	0.0007	0.0	0.0007	0.0	default(auto)
105	119	0.0004	0.0	0.0004	0.0	default(auto)
105	120	0.0102	0.0006	0.0101	0.0006	default(auto)
105	121	1.5234	0.2143	1.5175	0.2143	default(auto)
105	122	0.0927	0.0191	0.0927	0.0191	default(auto)
105	123	1.44	0.4995	1.4304	0.4995	default(auto)
105	124	2.2371	0.2622	2.2329	0.2622	default(auto)
105	125	2.4646	0.1361	2.4697	0.1361	default(auto)
105	126	1.1283	0.067	1.1269	0.067	default(auto)
105	127	1.0452	0.3141	1.0385	0.3141	default(auto)
105	128	0.6672	0.3826	0.6638	0.3826	default(auto)
105	129	0.0055	0.0007	0.0055	0.0007	default(auto)
105	130	0.7442	0.1185	0.7451	0.1185	default(auto)
105	131	0.5821	0.0893	0.5821	0.0893	default(auto)
105	132	0.2323	0.0576	0.2317	0.0576	default(auto)
105	133	0.474	0.0615	0.4746	0.0615	default(auto)
105	134	0.6215	0.0623	0.6234	0.0623	default(auto)
105	135	0.4942	0.0611	0.4947	0.0611	default(auto)
105	136	0.6346	0.0947	0.6354	0.0947	default(auto)
105	137	0.7931	0.1072	0.7927	0.1072	default(auto)
106	108	1.4757	9.2824	1.4767	9.2824	default(auto)
106	109	0.6238	1.4103	0.6203	1.4103	default(auto)
106	111	5.1406	1.538	5.0816	1.538	default(auto)
106	112	2.6478	6.0154	2.6253	6.0154	default(auto)
106	113	4.0589	1.3515	3.9987	1.3515	default(auto)
106	114	1.5147	0.3345	1.5111	0.3345	default(auto)
106	115	2.0558	0.5574	2.0621	0.5574	default(auto)
106	116	1.8264	0.8735	1.8247	0.8735	default(auto)
106	118	0.0227	0.0128	0.0229	0.0128	default(auto)
106	119	0.0002	0.0001	0.0002	0.0001	default(auto)
106	120	0.0751	0.01	0.0742	0.01	default(auto)
106	121	0.5279	0.1211	0.5217	0.1211	default(auto)
106	122	0.3852	0.5659	0.3873	0.5659	default(auto)
106	123	0.3671	0.731	0.3689	0.731	default(auto)
106	124	2.6788	0.7578	2.6581	0.7578	default(auto)
106	125	2.5685	0.2791	2.5459	0.2791	default(auto)
106	126	0.9859	0.1639	0.9753	0.1639	default(auto)
106	127	2.548	1.314	2.516	1.314	default(auto)
106	128	2.5338	3.4302	2.5197	3.4302	default(auto)
106	129	0.0632	0.0085	0.063	0.0085	default(auto)
106	130	0.6152	0.1483	0.6093	0.1483	default(auto)
106	131	0.9869	0.3989	0.9803	0.3989	default(auto)
106	132	0.5587	0.5082	0.5563	0.5082	default(auto)
106	133	2.6621	0.8159	2.6542	0.8159	default(auto)
106	134	1.916	0.4422	1.9151	0.4422	default(auto)
106	135	1.1845	0.4112	1.1828	0.4112	default(auto)
106	136	1.5504	0.5559	1.5481	0.5559	default(auto)
106	137	1.8898	0.7147	1.8888	0.7147	default(auto)
107	108	1.154	1.0108	1.1554	1.0108	default(auto)
107	111	1.2954	0.1433	1.2826	0.1433	default(auto)
107	112	3.3018	1.8741	3.2814	1.8741	default(auto)
107	113	1.2395	0.2008	1.2314	0.2008	default(auto)
107	114	1.2567	0.1777	1.2586	0.1777	default(auto)
107	115	1.5523	0.3221	1.5597	0.3221	default(auto)
107	116	1.46	0.3888	1.4631	0.3888	default(auto)
107	118	0.1608	0.0121	0.1604	0.0121	default(auto)
107	119	0.0078	0.0001	0.0078	0.0001	default(auto)
107	120	15.1684	0.787	15.0449	0.787	default(auto)
107	121	0.4655	0.0454	0.4607	0.0454	default(auto)
107	122	0.9035	0.2064	0.9033	0.2064	default(auto)
107	123	2.2746	0.6247	2.2719	0.6247	default(auto)
107	124	4.8678	0.4903	4.848	0.4903	default(auto)
107	125	1.5768	0.0719	1.5652	0.0719	default(auto)
107	126	0.5753	0.0227	0.57	0.0227	default(auto)
107	127	0.4309	0.0468	0.426	0.0468	default(auto)
107	128	0.4575	0.1991	0.4555	0.1991	default(auto)
107	129	15.4512	0.7562	15.4895	0.7562	default(auto)
107	130	0.646	0.0565	0.6415	0.0565	default(auto)
107	131	1.5663	0.1928	1.5624	0.1928	default(auto)
107	132	2.4968	0.5827	2.4915	0.5827	default(auto)
107	133	3.011	0.4661	3.0203	0.4661	default(auto)
107	134	1.7129	0.2416	1.7208	0.2416	default(auto)
107	135	2.0828	0.4099	2.0901	0.4099	default(auto)
107	136	1.9143	0.3433	1.919	0.3433	default(auto)
107	137	1.5352	0.2956	1.5398	0.2956	default(auto)
108	111	0.6254	1.6213	0.6249	1.6213	default(auto)
108	112	0.3896	4.244	0.3871	4.244	default(auto)
108	113	1.6907	3.2447	1.7065	3.2447	default(auto)
108	114	0.9409	0.6805	0.9412	0.6805	default(auto)
108	115	0.9175	0.6329	0.9233	0.6329	default(auto)
108	116	1.6183	3.3562	1.6248	3.3562	default(auto)
108	118	0.0	0.0	0.0	0.0	default(auto)
108	119	0.0001	0.0001	0.0001	0.0001	default(auto)
108	120	0.5492	0.1428	0.5433	0.1428	default(auto)
108	121	3.0828	1.4165	3.045	1.4165	default(auto)
108	122	0.0649	0.0142	0.0645	0.0142	default(auto)
108	123	1.5335	2.0753	1.5316	2.0753	default(auto)
108	124	0.2926	0.1443	0.2901	0.1443	default(auto)
108	125	0.5	0.1208	0.4949	0.1208	default(auto)
108	126	0.5025	0.1154	0.4968	0.1154	default(auto)
108	127	0.3987	2.0698	0.3949	2.0698	default(auto)
108	128	0.9187	2.643	0.9134	2.643	default(auto)
108	129	0.0018	0.0028	0.0018	0.0028	default(auto)
108	130	1.179	1.0313	1.1831	1.0313	default(auto)
108	131	1.9967	2.3999	2.0047	2.3999	default(auto)
108	132	0.4356	1.3476	0.4358	1.3476	default(auto)
108	133	0.2805	0.3966	0.2805	0.3966	default(auto)
108	134	0.1612	0.167	0.1633	0.167	default(auto)
108	135	0.2917	0.5093	0.2926	0.5093	default(auto)
108	136	0.305	0.4764	0.3051	0.4764	default(auto)
108	137	0.4656	0.6323	0.4673	0.6323	default(auto)
109	111	1.4136	0.1281	1.4014	0.1281	default(auto)
109	112	1.9105	0.9196	1.9022	0.9196	default(auto)
109	113	1.4802	0.198	1.4749	0.198	default(auto)
109	114	1.32	0.1795	1.3237	0.1795	default(auto)
109	115	1.5691	0.3251	1.5775	0.3251	default(auto)
109	116	1.5309	0.4095	1.5354	0.4095	default(auto)
109	118	0.0057	0.0004	0.0057	0.0004	default(auto)
109	119	0.0064	0.0001	0.0063	0.0001	default(auto)
109	120	3.9859	0.1757	3.9591	0.1757	default(auto)
109	121	0.5626	0.0456	0.5575	0.0456	default(auto)
109	122	0.9845	0.2027	0.9859	0.2027	default(auto)
109	123	2.3484	0.5928	2.3497	0.5928	default(auto)
109	124	5.6822	0.4944	5.6685	0.4944	default(auto)
109	125	1.8723	0.0666	1.8611	0.0666	default(auto)
109	126	0.6433	0.021	0.6381	0.021	default(auto)
109	127	0.377	0.0337	0.3731	0.0337	default(auto)
109	128	0.6544	0.241	0.6527	0.241	default(auto)
109	129	3.6338	0.1615	3.649	0.1615	default(auto)
109	130	0.5311	0.0417	0.5281	0.0417	default(auto)
109	131	1.6012	0.1841	1.5998	0.1841	default(auto)
109	132	2.2164	0.4726	2.2153	0.4726	default(auto)
109	133	3.1581	0.4786	3.1714	0.4786	default(auto)
109	134	1.832	0.2556	1.842	0.2556	default(auto)
109	135	2.2266	0.4234	2.2364	0.4234	default(auto)
109	136	1.7827	0.3181	1.7889	0.3181	default(auto)
109	137	1.5056	0.2876	1.5114	0.2876	default(auto)
110	111	1.0565	0.9671	1.0446	0.9671	default(auto)
110	112	0.8517	6.7411	0.8248	6.7411	default(auto)
110	113	0.305	0.4002	0.3045	0.4002	default(auto)
110	114	2.0734	1.267	2.0675	1.267	default(auto)
110	115	0.8561	0.6242	0.8567	0.6242	default(auto)
110	118	0.0008	0.0002	0.0008	0.0002	default(auto)
110	119	0.1043	0.0063	0.103	0.0063	default(auto)
110	120	2.0869	1.172	2.0842	1.172	default(auto)
110	121	0.9632	0.4692	0.9508	0.4692	default(auto)
110	122	0.3077	0.2264	0.3092	0.2264	default(auto)
110	123	1.2193	2.5566	1.2141	2.5566	default(auto)
110	124	3.4184	2.5488	3.3857	2.5488	default(auto)
110	125	2.8703	0.8377	2.8372	0.8377	default(auto)
110	126	3.41	0.8735	3.3695	0.8735	default(auto)
110	127	3.4728	3.362	3.4095	3.362	default(auto)
110	128	0.9425	3.0993	0.9287	3.0993	default(auto)
110	129	0.4669	0.205	0.4654	0.205	default(auto)
110	130	0.0619	0.084	0.0613	0.084	default(auto)
110	131	2.1831	2.4399	2.1588	2.4399	default(auto)
110	132	2.8595	6.1276	2.8284	6.1276	default(auto)
110	133	3.1049	1.5594	3.0937	1.5594	default(auto)
110	134	1.5915	0.7282	1.5906	0.7282	default(auto)
110	135	2.0578	1.5911	2.0558	1.5911	default(auto)
110	136	0.8796	0.8794	0.8803	0.8794	default(auto)
110	137	1.1725	1.2868	1.1736	1.2868	default(auto)
111	112	1.3483	5.3073	1.3356	5.3073	default(auto)
111	113	0.6183	1.5073	0.6155	1.5073	default(auto)
111	114	3.4148	1.2671	3.3997	1.2671	default(auto)
111	115	0.8482	0.1993	0.8467	0.1993	default(auto)
111	116	0.6632	0.263	0.6586	0.263	default(auto)
111	117	2.9259	0.8518	2.9029	0.8518	default(auto)
111	118	0.001	0.0001	0.001	0.0001	default(auto)
111	119	0.0011	0.0002	0.0011	0.0002	default(auto)
111	120	0.025	0.0152	0.0249	0.0152	default(auto)
111	121	2.6482	1.38	2.6359	1.38	default(auto)
111	122	0.27	0.0764	0.2681	0.0764	default(auto)
111	123	1.0612	0.8693	1.0515	0.8693	default(auto)
111	124	4.2158	1.8641	4.1698	1.8641	default(auto)
111	125	0.5613	0.4175	0.5604	0.4175	default(auto)
111	126	3.2322	1.0031	3.1993	1.0031	default(auto)
111	127	0.5349	2.7364	0.5309	2.7364	default(auto)
111	128	1.1279	3.093	1.1214	3.093	default(auto)
111	129	0.0004	0.0001	0.0004	0.0001	default(auto)
112	113	0.7986	2.124	0.7914	2.124	default(auto)
112	114	1.4166	0.9986	1.408	0.9986	default(auto)
112	115	1.0022	0.6923	1.0017	0.6923	default(auto)
112	116	2.35	2.2965	2.3365	2.2965	default(auto)
112	117	0.963	1.4994	0.9466	1.4994	default(auto)
112	118	5.7611	1.9948	5.7178	1.9948	default(auto)
112	119	0.023	0.0107	0.023	0.0107	default(auto)
112	120	2.2396	1.2636	2.2186	1.2636	default(auto)
112	121	1.4329	1.5345	1.418	1.5345	default(auto)
112	122	1.9145	1.5877	1.8918	1.5877	default(auto)
112	123	0.3483	1.965	0.3481	1.965	default(auto)
112	124	2.8663	2.0575	2.8281	2.0575	default(auto)
112	125	3.311	1.4454	3.2711	1.4454	default(auto)
112	126	1.1419	0.5624	1.1263	0.5624	default(auto)
112	127	0.6205	4.795	0.6086	4.795	default(auto)
112	128	1.379	6.6727	1.3617	6.6727	default(auto)
112	129	0.0004	0.0004	0.0004	0.0004	default(auto)
112	130	0.7669	0.7782	0.761	0.7782	default(auto)
112	131	2.8209	3.1056	2.7972	3.1056	default(auto)
112	132	2.4113	4.689	2.3898	4.689	default(auto)
112	133	1.3392	1.4688	1.3339	1.4688	default(auto)
112	134	1.1148	1.2165	1.1131	1.2165	default(auto)
113	118	0.003	0.0	0.003	0.0	default(auto)
113	119	0.0007	0.0002	0.0007	0.0002	default(auto)
113	120	0.4574	0.2858	0.4531	0.2858	default(auto)
113	121	4.6522	1.6482	4.5681	1.6482	default(auto)
113	122	0.0267	0.0274	0.0267	0.0274	default(auto)
113	123	1.1697	1.2586	1.1827	1.2586	default(auto)
113	124	4.2824	1.0701	4.1826	1.0701	default(auto)
113	125	0.3777	0.0785	0.383	0.0785	default(auto)
113	126	0.3303	0.0802	0.3234	0.0802	default(auto)
113	127	0.357	1.09	0.3547	1.09	default(auto)
113	128	0.2891	1.4914	0.2903	1.4914	default(auto)
113	129	0.0065	0.0011	0.0063	0.0011	default(auto)
113	130	1.7627	1.0343	1.7588	1.0343	default(auto)
113	131	2.4137	1.1202	2.3867	1.1202	default(auto)
113	132	0.9998	1.8091	0.9963	1.8091	default(auto)
113	133	1.6252	0.9668	1.6259	0.9668	default(auto)
113	134	0.7785	0.2832	0.7893	0.2832	default(auto)
113	135	0.3422	0.3847	0.3446	0.3847	default(auto)
113	136	1.4585	0.7774	1.4784	0.7774	default(auto)
113	137	1.157	0.5334	1.1729	0.5334	default(auto)
114	118	0.018	0.0002	0.0178	0.0002	default(auto)
114	119	0.0113	0.0004	0.0112	0.0004	default(auto)
114	120	0.7535	0.0529	0.7459	0.0529	default(auto)
114	121	0.864	0.1174	0.857	0.1174	default(auto)
114	122	0.7346	0.0811	0.732	0.0811	default(auto)
114	123	0.7168	0.172	0.7124	0.172	default(auto)
114	124	0.6544	0.0623	0.6498	0.0623	default(auto)
114	125	1.019	0.0498	1.0119	0.0498	default(auto)
114	126	4.4519	0.3146	4.4141	0.3146	default(auto)
114	127	5.1952	1.253	5.1437	1.253	default(auto)
114	128	2.083	0.9278	2.071	0.9278	default(auto)
114	129	0.5465	0.0398	0.5411	0.0398	default(auto)
114	130	2.2515	0.5589	2.2521	0.5589	default(auto)
114	131	5.1716	1.1727	5.1701	1.1727	default(auto)
114	132	3.9943	1.5282	3.9801	1.5282	default(auto)
114	133	2.2902	0.5059	2.2914	0.5059	default(auto)
114	134	1.3516	0.3121	1.3551	0.3121	default(auto)
114	135	2.2419	0.91	2.2481	0.91	default(auto)
114	136	1.674	0.6226	1.6779	0.6226	default(auto)
114	137	1.4769	0.6049	1.4796	0.6049	default(auto)
115	118	0.2796	0.0028	0.2778	0.0028	default(auto)
115	119	0.031	0.0007	0.0307	0.0007	default(auto)
115	120	0.2813	0.0209	0.2808	0.0209	default(auto)
115	121	0.5517	0.0606	0.5486	0.0606	default(auto)
115	122	0.4062	0.0462	0.4056	0.0462	default(auto)
115	123	0.9365	0.1492	0.9323	0.1492	default(auto)
115	124	1.289	0.0683	1.2807	0.0683	default(auto)
115	125	1.9895	0.0619	1.9755	0.0619	default(auto)
115	126	0.5248	0.0217	0.5208	0.0217	default(auto)
115	127	2.5558	0.3385	2.536	0.3385	default(auto)
115	128	0.7084	0.3336	0.7076	0.3336	default(auto)
115	129	0.2268	0.0081	0.2246	0.0081	default(auto)
115	130	1.4489	0.3484	1.4461	0.3484	default(auto)
115	131	1.4232	0.4067	1.4284	0.4067	default(auto)
115	132	1.9729	0.7481	1.974	0.7481	default(auto)
115	133	1.2278	0.3854	1.2326	0.3854	default(auto)
115	134	1.2044	0.4076	1.2101	0.4076	default(auto)
115	135	1.4264	0.7101	1.4327	0.7101	default(auto)
115	136	1.3978	0.7505	1.4034	0.7505	default(auto)
115	137	1.2728	0.7478	1.277	0.7478	default(auto)
116	118	0.1483	0.0028	0.1472	0.0028	default(auto)
116	119	0.3909	0.0188	0.3894	0.0188	default(auto)
116	120	0.3527	0.0332	0.3507	0.0332	default(auto)
116	121	1.904	0.2893	1.8868	0.2893	default(auto)
116	122	5.9575	0.939	5.9335	0.939	default(auto)
116	123	1.6427	0.4409	1.6296	0.4409	default(auto)
116	124	12.3336	1.0641	12.2119	1.0641	default(auto)
116	125	1.2187	0.0631	1.2083	0.0631	default(auto)
116	126	0.552	0.0426	0.5477	0.0426	default(auto)
116	127	3.1463	0.7581	3.1118	0.7581	default(auto)
116	128	2.299	1.2118	2.2847	1.2118	default(auto)
116	129	0.1064	0.0088	0.106	0.0088	default(auto)
116	130	4.3151	0.8043	4.3054	0.8043	default(auto)
116	131	4.6023	1.7221	4.6002	1.7221	default(auto)
116	132	2.2765	1.0019	2.2674	1.0019	default(auto)
116	133	3.7157	1.2408	3.7198	1.2408	default(auto)
116	134	1.4104	0.5029	1.4142	0.5029	default(auto)
116	135	1.3981	0.7988	1.4009	0.7988	default(auto)
116	136	1.2047	0.957	1.2078	0.957	default(auto)
116	137	1.0646	0.9588	1.0667	0.9588	default(auto)
117	118	0.1552	0.0069	0.1554	0.0069	default(auto)
117	119	0.3957	0.0208	0.3945	0.0208	default(auto)
117	120	0.6099	0.0823	0.6087	0.0823	default(auto)
117	121	0.4472	0.0849	0.4443	0.0849	default(auto)
117	122	0.6062	0.1443	0.6043	0.1443	default(auto)
117	123	1.7354	0.4841	1.726	0.4841	default(auto)
117	124	1.4216	0.1331	1.409	0.1331	default(auto)
117	125	1.6676	0.0754	1.6506	0.0754	default(auto)
117	126	0.8026	0.0509	0.7961	0.0509	default(auto)
117	127	5.811	1.0666	5.7602	1.0666	default(auto)
117	128	0.461	0.3019	0.4591	0.3019	default(auto)
117	129	0.0139	0.0014	0.0138	0.0014	default(auto)
117	130	0.8285	0.1506	0.8257	0.1506	default(auto)
117	131	1.655	0.5196	1.6547	0.5196	default(auto)
117	132	1.9728	1.1289	1.9686	1.1289	default(auto)
117	133	1.6595	0.8053	1.6626	0.8053	default(auto)
117	134	1.5738	0.8054	1.5778	0.8054	default(auto)
117	135	1.7599	1.2601	1.7628	1.2601	default(auto)
117	136	1.1098	1.2573	1.1118	1.2573	default(auto)
118	122	0.4925	0.2739	0.5071	0.2739	default(auto)
118	123	3.9329	0.2436	3.9353	0.2436	default(auto)
118	124	4.9392	0.0428	4.9105	0.0428	default(auto)
118	125	52.2846	0.0907	51.8791	0.0907	default(auto)
118	126	14.7147	0.1368	14.5939	0.1368	default(auto)
118	127	4.6339	2.8353	4.6512	2.8353	default(auto)
118	129	0.0003	0.0	0.0003	0.0	default(auto)
118	130	0.0145	0.0001	0.0143	0.0001	default(auto)
118	131	0.0038	0.0001	0.0037	0.0001	default(auto)
118	132	0.0008	0.0006	0.0008	0.0006	default(auto)
119	122	20.441	1.344	20.5498	1.344	default(auto)
119	123	2.3436	0.2427	2.3425	0.2427	default(auto)
119	124	2.2511	0.0856	2.2324	0.0856	default(auto)
119	125	0.0461	0.0018	0.046	0.0018	default(auto)
119	126	0.2849	0.0184	0.2842	0.0184	default(auto)
119	127	1.7005	0.8538	1.7123	0.8538	default(auto)
119	129	0.0104	0.0001	0.0104	0.0001	default(auto)
119	130	0.0011	0.0	0.0011	0.0	default(auto)
119	131	0.002	0.0002	0.002	0.0002	default(auto)
119	132	0.0179	0.0038	0.0178	0.0038	default(auto)
120	122	0.0937	0.011	0.0936	0.011	default(auto)
120	123	2.4165	0.5695	2.411	0.5695	default(auto)
120	124	1.7928	0.2334	1.7794	0.2334	default(auto)
120	125	0.1503	0.0117	0.1496	0.0117	default(auto)
120	126	1.7822	0.3124	1.7839	0.3124	default(auto)
120	127	0.8639	0.4284	0.8633	0.4284	default(auto)
120	129	25.8413	0.9677	25.5128	0.9677	default(auto)
120	130	0.4246	0.0439	0.4228	0.0439	default(auto)
120	131	0.4186	0.0619	0.4144	0.0619	default(auto)
120	132	0.1825	0.039	0.1809	0.039	default(auto)
121	122	0.7158	0.2824	0.7145	0.2824	default(auto)
121	123	1.0426	0.6675	1.0386	0.6675	default(auto)
121	124	2.0716	0.5105	2.0616	0.5105	default(auto)
121	125	0.8777	0.1778	0.8786	0.1778	default(auto)
121	126	1.1349	0.5325	1.137	0.5325	default(auto)
121	129	0.0345	0.004	0.0345	0.004	default(auto)
121	130	0.4334	0.208	0.4333	0.208	default(auto)
121	131	1.581	0.8185	1.5798	0.8185	default(auto)
121	132	0.843	0.4503	0.8403	0.4503	default(auto)
122	129	0.0453	0.0014	0.0452	0.0014	default(auto)
122	130	0.3403	0.0672	0.339	0.0672	default(auto)
122	131	4.0366	0.9306	4.0256	0.9306	default(auto)
122	132	0.3314	0.1031	0.3289	0.1031	default(auto)
123	129	4.3215	0.9793	4.2918	0.9793	default(auto)
123	130	0.2587	0.0891	0.2569	0.0891	default(auto)
123	131	1.7053	0.9558	1.6932	0.9558	default(auto)
123	132	0.4955	0.4496	0.4906	0.4496	default(auto)
124	129	0.1494	0.0203	0.148	0.0203	default(auto)
124	130	0.8073	0.0828	0.8001	0.0828	default(auto)
124	131	2.1922	0.6162	2.1709	0.6162	default(auto)
124	132	4.3247	1.0292	4.2765	1.0292	default(auto)
125	129	0.0035	0.0002	0.0035	0.0002	default(auto)
125	130	0.3087	0.0411	0.3072	0.0411	default(auto)
125	131	0.3724	0.0456	0.3702	0.0456	default(auto)
125	132	2.6122	0.4079	2.5913	0.4079	default(auto)
126	129	0.0045	0.0004	0.0044	0.0004	default(auto)
126	130	0.3103	0.0485	0.3083	0.0485	default(auto)
126	131	1.0173	0.2412	1.0136	0.2412	default(auto)
126	132	1.2363	0.338	1.2281	0.338	default(auto)
127	129	0.0349	0.0898	0.0349	0.0898	default(auto)
127	130	0.1995	0.3971	0.2	0.3971	default(auto)
127	131	1.2138	2.1417	1.2063	2.1417	default(auto)
127	132	0.393	1.3463	0.389	1.3463	default(auto)
128	129	0.0935	0.1135	0.0926	0.1135	default(auto)
128	130	0.2227	0.3445	0.2222	0.3445	default(auto)
128	131	2.5206	3.142	2.5108	3.142	default(auto)
0	3	32.5892	0.5268	32.7461	0.5268	sparse-fixed
0	5	0.2022	0.1797	0.2039	0.1797	sparse-fixed
0	8	0.0122	0.0057	0.0122	0.0057	sparse-fixed
0	9	0.0706	0.0009	0.07	0.0009	sparse-fixed
0	10	0.2993	0.0003	0.3002	0.0003	sparse-fixed
0	11	1.5976	2.0493	1.6193	2.0493	sparse-fixed
0	12	0.1925	0.0012	0.1912	0.0012	sparse-fixed
0	13	0.0002	0.0	0.0002	0.0	sparse-fixed
0	14	0.0	0.0	0.0	0.0	sparse-fixed
0	15	0.0098	0.0001	0.0099	0.0001	sparse-fixed
0	16	0.0002	0.0	0.0002	0.0	sparse-fixed
0	17	0.352	0.0432	0.3513	0.0432	sparse-fixed
0	18	0.626	0.0381	0.6281	0.0381	sparse-fixed
0	19	0.0009	0.0	0.0009	0.0	sparse-fixed
