branch_id_1	branch_id_2	is_fg	omegaCany2spe	ECNany2spe	ECSany2spe	method
51	60	N	0.0483	0.1568	1.4157	urn_fisher
51	61	N	0.7181	0.1084	1.1499	urn_fisher
51	62	N	0.0278	0.1413	0.4527	urn_fisher
51	63	N	1.3115	0.1075	0.326	urn_fisher
51	64	N	0.0141	0.1447	1.3156	urn_fisher
51	65	N	0.0399	0.0323	0.193	urn_fisher
51	66	N	0.0114	0.0013	0.0789	urn_fisher
51	67	N	0.0392	0.0916	0.3255	urn_fisher
51	68	N	0.0453	0.0835	0.2586	urn_fisher
51	69	N	0.0014	0.124	0.5438	urn_fisher
51	70	N	0.0911	0.0473	0.2604	urn_fisher
51	71	N	1.5287	0.1192	0.8052	urn_fisher
51	72	N	0.3957	0.1495	1.1013	urn_fisher
51	73	N	0.7237	0.1878	1.9132	urn_fisher
51	74	N	0.0078	0.018	0.0687	urn_fisher
51	75	N	3.5974	0.0332	0.0604	urn_fisher
51	76	N	0.2385	0.0212	0.2478	urn_fisher
51	77	N	0.1882	0.0405	0.5831	urn_fisher
51	78	N	0.5748	0.1368	1.1043	urn_fisher
51	79	N	2.1314	0.0183	0.284	urn_fisher
51	80	N	0.397	0.0425	0.6325	urn_fisher
51	81	N	3.0255	0.0209	0.3434	urn_fisher
51	82	N	1.877	0.0243	0.4093	urn_fisher
51	83	N	1.4782	0.0948	1.1992	urn_fisher
51	84	N	2.3366	0.0569	1.0653	urn_fisher
51	85	N	3.2383	0.0956	0.7307	urn_fisher
51	86	N	1.136	0.1504	1.3802	urn_fisher
51	87	N	1.2467	0.0645	1.0418	urn_fisher
51	88	N	1.3718	0.0377	1.2161	urn_fisher
51	89	N	0.3272	0.2733	2.1736	urn_fisher
51	90	N	0.474	0.3505	0.7326	urn_fisher
51	91	N	3.4338	0.0639	0.5323	urn_fisher
51	92	N	0.0015	0.0188	0.2477	urn_fisher
51	93	N	0.8467	0.3216	2.1032	urn_fisher
51	94	N	0.3685	0.0719	1.1144	urn_fisher
51	95	N	1.1428	0.2984	0.4398	urn_fisher
51	96	N	0.0004	0.0414	0.2491	urn_fisher
51	97	N	2.0981	0.0284	0.3229	urn_fisher
51	98	N	0.0405	0.1043	0.3854	urn_fisher
51	99	N	0.3103	0.2444	0.6648	urn_fisher
51	100	N	0.4827	0.1037	0.6227	urn_fisher
51	101	N	1.5159	0.0533	0.1957	urn_fisher
51	102	N	0.0081	0.1154	0.3917	urn_fisher
51	103	N	1.6262	0.1921	0.6616	urn_fisher
51	104	N	0.7212	0.0954	0.3438	urn_fisher
51	105	N	0.3427	0.0644	0.4466	urn_fisher
51	106	N	0.2284	0.1752	1.1068	urn_fisher
51	107	N	1.3949	0.069	0.5853	urn_fisher
51	108	N	0.3355	0.2705	1.9085	urn_fisher
51	109	N	1.9377	0.0458	0.5881	urn_fisher
51	110	N	0.8532	0.2663	2.0767	urn_fisher
51	111	N	0.7043	0.2329	1.3271	urn_fisher
51	112	N	1.1465	0.4407	2.7396	urn_fisher
51	113	N	0.7338	0.1619	1.6524	urn_fisher
51	114	N	0.7229	0.0629	0.8913	urn_fisher
51	118	N	2.0114	0.0322	0.3948	urn_fisher
51	119	N	0.0014	0.0298	0.472	urn_fisher
51	120	N	0.0768	0.067	0.6457	urn_fisher
51	121	N	0.9278	0.1023	1.0812	urn_fisher
51	122	N	0.1216	0.1598	0.4655	urn_fisher
51	123	N	0.194	0.3574	0.7782	urn_fisher
51	124	N	0.7655	0.1609	0.3014	urn_fisher
51	125	N	2.9211	0.0508	0.3249	urn_fisher
51	126	N	0.3119	0.098	0.4719	urn_fisher
51	127	N	2.6354	0.1959	2.3034	urn_fisher
51	128	N	0.5317	0.2756	2.2245	urn_fisher
51	129	N	0.978	0.075	0.5161	urn_fisher
51	130	N	4.1525	0.0805	1.0184	urn_fisher
51	131	N	0.7798	0.1225	0.9515	urn_fisher
51	132	N	1.3073	0.1732	1.6601	urn_fisher
51	133	N	1.2799	0.0562	1.2929	urn_fisher
51	134	N	1.0137	0.0353	1.2267	urn_fisher
51	135	N	1.5934	0.0598	1.4536	urn_fisher
51	136	N	1.2251	0.064	1.4675	urn_fisher
51	137	N	1.0476	0.0502	1.5249	urn_fisher
52	53	N	0.0115	0.0541	0.2035	urn_fisher
52	54	N	1.3179	0.1273	1.1906	urn_fisher
52	55	N	0.4256	0.0256	0.1136	urn_fisher
52	56	N	0.6098	0.0192	0.0696	urn_fisher
52	57	N	3.185	0.0121	0.0571	urn_fisher
52	58	N	0.5261	0.0193	0.1221	urn_fisher
52	59	N	1.3273	0.0714	1.1371	urn_fisher
52	60	N	3.2135	0.0481	0.6248	urn_fisher
52	61	N	0.1293	0.0312	0.513	urn_fisher
52	62	N	1.706	0.0477	0.2117	urn_fisher
52	63	N	2.0778	0.0382	0.1448	urn_fisher
52	64	N	1.3506	0.0638	0.6088	urn_fisher
52	65	N	0.0845	0.0133	0.0992	urn_fisher
52	66	N	4.2971	0.0005	0.0325	urn_fisher
52	67	N	1.9283	0.0305	0.138	urn_fisher
52	68	N	0.988	0.0217	0.0896	urn_fisher
52	69	N	0.1404	0.0369	0.2595	urn_fisher
52	70	N	0.7384	0.02	0.0973	urn_fisher
52	71	N	0.0205	0.0313	0.3489	urn_fisher
52	72	N	0.3713	0.0505	0.4731	urn_fisher
52	73	N	0.727	0.056	0.8714	urn_fisher
52	74	N	0.0494	0.0031	0.0354	urn_fisher
52	75	N	0.2528	0.0092	0.026	urn_fisher
52	76	N	0.5508	0.0068	0.114	urn_fisher
52	77	N	0.2038	0.0156	0.2759	urn_fisher
52	78	N	0.3636	0.0554	0.5199	urn_fisher
52	79	N	0.183	0.0116	0.1273	urn_fisher
52	80	N	2.2209	0.0145	0.2842	urn_fisher
52	81	N	9.5027	0.011	0.1571	urn_fisher
52	82	N	0.9786	0.0103	0.1819	urn_fisher
52	83	N	2.4631	0.0487	0.5767	urn_fisher
52	84	N	1.3636	0.0203	0.4937	urn_fisher
52	85	N	0.7939	0.0437	0.316	urn_fisher
52	86	N	0.8632	0.06	0.6466	urn_fisher
52	87	N	1.2371	0.0205	0.4801	urn_fisher
52	88	N	2.6461	0.0144	0.5909	urn_fisher
52	89	N	0.8775	0.1051	0.9905	urn_fisher
52	90	N	0.2906	0.128	0.3478	urn_fisher
52	91	N	1.6402	0.0253	0.2366	urn_fisher
52	92	N	0.0649	0.0046	0.112	urn_fisher
52	93	N	0.3099	0.1171	0.9678	urn_fisher
52	94	N	0.6789	0.033	0.5379	urn_fisher
52	95	N	0.6221	0.1064	0.2063	urn_fisher
52	96	N	11.7699	0.0131	0.1134	urn_fisher
52	97	N	0.0973	0.007	0.1289	urn_fisher
52	98	N	0.0394	0.0411	0.1576	urn_fisher
52	99	N	2.8577	0.0851	0.2656	urn_fisher
52	100	N	0.424	0.0401	0.2675	urn_fisher
52	101	N	0.2926	0.0078	0.0893	urn_fisher
52	102	N	0.1998	0.0366	0.1878	urn_fisher
52	103	N	1.0056	0.0843	0.3223	urn_fisher
52	104	N	1.9278	0.0346	0.1623	urn_fisher
52	105	N	0.187	0.0224	0.2084	urn_fisher
52	106	N	0.9705	0.0549	0.5432	urn_fisher
52	107	N	1.3828	0.018	0.2824	urn_fisher
52	108	N	1.6336	0.1012	0.9115	urn_fisher
52	109	N	2.1203	0.0116	0.2845	urn_fisher
52	110	N	1.6099	0.0727	0.9474	urn_fisher
52	111	N	0.3183	0.0686	0.5692	urn_fisher
52	112	N	1.8591	0.1538	1.206	urn_fisher
52	113	N	0.7901	0.0472	0.7415	urn_fisher
52	118	N	0.0245	0.0072	0.1793	urn_fisher
52	119	N	0.026	0.0081	0.2282	urn_fisher
52	120	N	0.1429	0.0213	0.299	urn_fisher
52	121	N	0.3246	0.0306	0.5163	urn_fisher
52	122	N	0.1715	0.0441	0.2173	urn_fisher
52	123	N	0.3498	0.1093	0.3239	urn_fisher
52	124	N	1.9781	0.0569	0.1318	urn_fisher
52	125	N	2.4579	0.0285	0.136	urn_fisher
52	126	N	0.2643	0.0381	0.1977	urn_fisher
52	127	N	0.6895	0.0661	0.9	urn_fisher
52	128	N	1.0019	0.1003	0.952	urn_fisher
52	129	N	0.3958	0.0183	0.236	urn_fisher
52	130	N	1.4996	0.0269	0.447	urn_fisher
52	131	N	2.5554	0.0432	0.4355	urn_fisher
52	132	N	3.8927	0.0555	0.7664	urn_fisher
52	133	N	3.1639	0.019	0.6121	urn_fisher
52	134	N	2.6846	0.0138	0.5899	urn_fisher
52	135	N	3.6874	0.0201	0.6885	urn_fisher
52	136	N	2.8669	0.0235	0.6992	urn_fisher
52	137	N	2.9061	0.0221	0.7263	urn_fisher
53	54	N	0.4228	0.2737	0.763	urn_fisher
53	55	N	3.2691	0.1055	0.2145	urn_fisher
53	56	N	0.9049	0.0885	0.3675	urn_fisher
53	57	N	0.0455	0.0559	0.2222	urn_fisher
53	58	N	0.0426	0.1022	0.1884	urn_fisher
53	59	N	0.0161	0.1729	0.6468	urn_fisher
53	60	N	0.017	0.1257	0.4445	urn_fisher
53	61	N	7.5048	0.0776	0.3644	urn_fisher
53	62	N	0.0019	0.1102	0.2081	urn_fisher
53	63	N	0.3856	0.0914	0.1503	urn_fisher
53	64	N	0.1063	0.1308	0.3475	urn_fisher
53	65	N	3.5577	0.0667	0.1106	urn_fisher
53	66	N	0.0136	0.0021	0.1142	urn_fisher
53	67	N	0.0008	0.0808	0.1907	urn_fisher
53	68	N	1.9627	0.0639	0.1866	urn_fisher
53	69	N	0.0449	0.1743	0.4942	urn_fisher
53	70	N	0.6453	0.0814	0.2485	urn_fisher
53	71	N	2.3919	0.0926	0.2628	urn_fisher
53	72	N	1.1455	0.129	0.3662	urn_fisher
53	73	N	6.2727	0.1525	0.54	urn_fisher
53	74	N	0.1527	0.0255	0.0365	urn_fisher
53	75	N	0.0247	0.0388	0.04	urn_fisher
53	76	N	0.0411	0.0236	0.1368	urn_fisher
53	77	N	0.1712	0.0545	0.2809	urn_fisher
53	78	N	0.6594	0.1932	0.4593	urn_fisher
53	79	N	0.0059	0.0415	0.1659	urn_fisher
53	80	N	0.0035	0.0388	0.2924	urn_fisher
53	81	N	6.6824	0.0309	0.1639	urn_fisher
53	82	N	1.2336	0.0303	0.1929	urn_fisher
53	83	N	1.404	0.1566	0.5297	urn_fisher
53	84	N	1.1558	0.0785	0.4831	urn_fisher
53	85	N	0.0086	0.1515	0.3131	urn_fisher
53	86	N	0.4864	0.2342	0.5449	urn_fisher
53	87	N	1.9386	0.0796	0.4827	urn_fisher
53	88	N	0.5127	0.035	0.3162	urn_fisher
53	89	N	1.4776	0.2439	0.5825	urn_fisher
53	90	N	0.4876	0.2666	0.3077	urn_fisher
53	91	N	2.3783	0.0628	0.2435	urn_fisher
53	92	N	0.0137	0.013	0.1149	urn_fisher
53	93	N	0.8615	0.2456	0.5062	urn_fisher
53	94	N	4.5521	0.0713	0.2731	urn_fisher
53	95	N	1.8655	0.2616	0.2199	urn_fisher
53	96	N	0.0	0.0347	0.0832	urn_fisher
53	97	N	0.0008	0.0165	0.0704	urn_fisher
53	98	N	0.6746	0.1613	0.3166	urn_fisher
53	101	N	6.5598	0.0393	0.0682	urn_fisher
53	102	N	0.0472	0.0938	0.1115	urn_fisher
53	103	N	1.9435	0.2301	0.1829	urn_fisher
53	104	N	0.0138	0.1049	0.1022	urn_fisher
53	105	N	0.0456	0.0489	0.15	urn_fisher
53	106	N	0.2041	0.1482	0.2714	urn_fisher
53	107	N	0.2944	0.0466	0.138	urn_fisher
53	108	N	0.8497	0.3808	0.7211	urn_fisher
53	109	N	0.4403	0.0332	0.1357	urn_fisher
53	110	N	0.8772	0.19	0.4535	urn_fisher
53	111	N	1.6978	0.18	0.3865	urn_fisher
53	112	N	0.0345	0.336	0.7646	urn_fisher
53	113	N	0.1032	0.11	0.5455	urn_fisher
53	114	N	0.0539	0.0534	0.2229	urn_fisher
53	115	N	0.5487	0.0349	0.2008	urn_fisher
53	116	N	0.3385	0.0723	0.2469	urn_fisher
53	117	N	0.3288	0.0501	0.3045	urn_fisher
53	118	N	0.7041	0.0184	0.1491	urn_fisher
53	119	N	0.0044	0.0243	0.1802	urn_fisher
53	120	N	3.059	0.0577	0.1938	urn_fisher
53	121	N	1.5466	0.0836	0.2864	urn_fisher
53	122	N	0.0204	0.1116	0.2004	urn_fisher
53	123	N	1.6245	0.2403	0.3996	urn_fisher
53	124	N	0.0507	0.138	0.1543	urn_fisher
53	125	N	0.1608	0.0581	0.1727	urn_fisher
53	126	N	0.1363	0.0866	0.2355	urn_fisher
53	129	N	2.2413	0.0524	0.2119	urn_fisher
53	130	N	0.0332	0.0638	0.3061	urn_fisher
53	131	N	2.6904	0.1033	0.2552	urn_fisher
53	132	N	1.9689	0.1527	0.4952	urn_fisher
54	55	N	0.0747	0.138	0.3403	urn_fisher
54	56	N	0.0015	0.0907	0.3137	urn_fisher
54	57	N	0.192	0.0483	0.2343	urn_fisher
54	58	N	0.0134	0.1437	0.3363	urn_fisher
54	59	N	0.9001	0.4329	3.1558	urn_fisher
54	60	N	1.2252	0.3141	1.7965	urn_fisher
54	61	N	1.569	0.1819	1.4993	urn_fisher
54	62	N	0.0509	0.2353	0.6124	urn_fisher
54	63	N	0.1676	0.1893	0.4641	urn_fisher
54	64	N	0.2579	0.2632	1.66	urn_fisher
54	65	N	81.4187	0.0647	0.2966	urn_fisher
54	66	N	0.4658	0.0026	0.1266	urn_fisher
54	67	N	1.4341	0.1602	0.4751	urn_fisher
54	68	N	1.368	0.1253	0.3803	urn_fisher
54	69	N	0.9614	0.2012	0.8148	urn_fisher
54	70	N	0.4286	0.0896	0.3589	urn_fisher
54	71	N	0.4072	0.1683	1.0529	urn_fisher
54	72	N	0.5378	0.3083	1.4179	urn_fisher
54	73	N	0.7306	0.3167	2.406	urn_fisher
54	74	N	0.0	0.0235	0.1039	urn_fisher
54	75	N	0.0001	0.052	0.0867	urn_fisher
54	76	N	0.004	0.046	0.3216	urn_fisher
54	77	N	0.2555	0.0849	0.7458	urn_fisher
54	78	N	1.2047	0.3102	1.3878	urn_fisher
54	79	N	0.0	0.0419	0.3718	urn_fisher
54	80	N	0.0785	0.0759	0.8566	urn_fisher
54	81	N	0.7234	0.0465	0.4242	urn_fisher
54	82	N	4.1286	0.0475	0.5001	urn_fisher
54	83	N	1.9264	0.2134	1.5113	urn_fisher
54	84	N	1.2158	0.1082	1.357	urn_fisher
54	85	N	0.3684	0.2471	0.9135	urn_fisher
54	86	N	1.2122	0.3355	1.717	urn_fisher
54	87	N	0.4655	0.1112	1.328	urn_fisher
54	88	N	1.0652	0.0786	1.5418	urn_fisher
54	89	N	1.5756	0.5101	2.8806	urn_fisher
54	90	N	0.4816	0.6866	0.9997	urn_fisher
54	91	N	0.0317	0.1408	0.7683	urn_fisher
54	92	N	0.8412	0.0386	0.353	urn_fisher
54	93	N	0.3867	0.6706	2.581	urn_fisher
54	94	N	1.8715	0.155	1.4157	urn_fisher
54	95	N	0.8818	0.5608	0.5921	urn_fisher
54	96	N	0.0433	0.0638	0.3271	urn_fisher
54	97	N	0.0009	0.067	0.3756	urn_fisher
54	98	N	0.5822	0.2032	0.4999	urn_fisher
54	99	N	0.355	0.4665	0.9805	urn_fisher
54	100	N	1.0736	0.1959	0.8825	urn_fisher
54	101	N	0.6526	0.069	0.2509	urn_fisher
54	102	N	0.7546	0.1806	0.5077	urn_fisher
54	103	N	0.8994	0.4246	0.8945	urn_fisher
54	104	N	0.5177	0.1893	0.4413	urn_fisher
54	105	N	0.929	0.1154	0.5687	urn_fisher
54	106	N	1.4775	0.309	1.4367	urn_fisher
54	107	N	1.2135	0.1054	0.7265	urn_fisher
54	108	N	0.7288	0.5093	2.3787	urn_fisher
54	109	N	1.6362	0.0672	0.73	urn_fisher
54	110	N	0.797	0.4555	2.5706	urn_fisher
54	111	N	0.5099	0.3798	1.6577	urn_fisher
54	112	N	0.8325	0.8472	3.4653	urn_fisher
54	113	N	0.2619	0.2565	2.0711	urn_fisher
54	114	N	2.7597	0.13	1.1179	urn_fisher
54	115	N	2.5679	0.0792	1.039	urn_fisher
54	116	N	2.1549	0.157	1.3473	urn_fisher
54	117	N	1.1196	0.1349	1.7972	urn_fisher
54	118	N	1.2371	0.052	0.516	urn_fisher
54	119	N	0.2906	0.0579	0.6473	urn_fisher
54	120	N	0.1377	0.1265	0.8621	urn_fisher
54	121	N	0.7069	0.1696	1.4125	urn_fisher
54	122	N	0.5043	0.2375	0.6834	urn_fisher
54	123	N	1.384	0.5713	1.1548	urn_fisher
54	124	N	1.3865	0.2766	0.4598	urn_fisher
54	125	N	0.7386	0.1168	0.4908	urn_fisher
54	126	N	1.4575	0.1706	0.6789	urn_fisher
54	127	N	1.0238	0.3135	3.1414	urn_fisher
54	128	N	0.8401	0.5272	2.8728	urn_fisher
54	129	N	1.0607	0.1524	0.681	urn_fisher
54	130	N	0.7654	0.1599	1.3241	urn_fisher
54	131	N	0.8346	0.2454	1.1908	urn_fisher
54	132	N	1.7919	0.3356	2.1468	urn_fisher
54	133	N	1.4962	0.1128	1.6294	urn_fisher
54	134	N	1.024	0.0781	1.544	urn_fisher
54	135	N	0.8284	0.111	1.8406	urn_fisher
55	58	N	4.2438	0.0608	0.0679	urn_fisher
55	59	N	0.0006	0.091	0.2867	urn_fisher
55	60	N	0.0321	0.0539	0.1791	urn_fisher
55	61	N	0.014	0.0389	0.169	urn_fisher
55	62	N	1.4856	0.0545	0.0864	urn_fisher
55	63	N	8.6175	0.0413	0.0597	urn_fisher
55	64	N	0.0771	0.0583	0.1608	urn_fisher
55	65	N	0.0759	0.0209	0.0396	urn_fisher
55	69	N	0.2328	0.0815	0.1861	urn_fisher
55	71	N	0.5655	0.0392	0.1413	urn_fisher
55	72	N	7.3971	0.0614	0.1422	urn_fisher
55	73	N	0.0289	0.0724	0.2694	urn_fisher
55	74	N	0.5368	0.009	0.012	urn_fisher
55	75	N	71.2513	0.0227	0.0104	urn_fisher
55	76	N	2.2013	0.0121	0.0563	urn_fisher
55	77	N	1.1542	0.0274	0.1374	urn_fisher
55	78	N	0.0908	0.0908	0.292	urn_fisher
55	79	N	0.0	0.01	0.037	urn_fisher
55	80	N	0.0019	0.0203	0.123	urn_fisher
55	81	N	0.0087	0.0142	0.0592	urn_fisher
55	82	N	0.1808	0.0199	0.0807	urn_fisher
55	83	N	0.0206	0.0695	0.2659	urn_fisher
55	84	N	0.1295	0.0397	0.2275	urn_fisher
55	85	N	0.2194	0.061	0.1151	urn_fisher
55	86	N	0.0615	0.0924	0.3071	urn_fisher
55	87	N	0.0321	0.0398	0.223	urn_fisher
55	88	N	0.0029	0.0158	0.163	urn_fisher
55	89	N	0.0016	0.1121	0.2844	urn_fisher
55	90	N	0.0023	0.1475	0.1273	urn_fisher
55	91	N	0.0	0.0271	0.0884	urn_fisher
55	92	N	0.9843	0.0098	0.051	urn_fisher
55	93	N	0.0091	0.1291	0.2341	urn_fisher
55	94	N	0.0566	0.0353	0.1339	urn_fisher
55	95	N	0.0918	0.1248	0.0894	urn_fisher
55	96	N	0.0	0.0136	0.0354	urn_fisher
55	97	N	0.0005	0.0099	0.0463	urn_fisher
55	98	N	81.2792	0.0826	0.0808	urn_fisher
55	101	N	0.1044	0.022	0.0247	urn_fisher
55	102	N	0.0003	0.0503	0.0597	urn_fisher
55	103	N	2.391	0.1007	0.1015	urn_fisher
55	104	N	0.0	0.0488	0.0416	urn_fisher
55	105	N	0.0213	0.0254	0.0719	urn_fisher
55	106	N	0.0147	0.07	0.1327	urn_fisher
55	107	N	0.0029	0.0267	0.0738	urn_fisher
55	108	N	0.001	0.1695	0.3869	urn_fisher
55	109	N	0.0045	0.0176	0.072	urn_fisher
55	110	N	0.0019	0.1044	0.2473	urn_fisher
55	111	N	0.0841	0.0863	0.1695	urn_fisher
55	112	N	0.0002	0.1861	0.3098	urn_fisher
55	113	N	0.1178	0.0623	0.2279	urn_fisher
55	114	N	0.547	0.0268	0.1147	urn_fisher
55	115	N	0.114	0.0166	0.1067	urn_fisher
55	116	N	0.0158	0.0284	0.1332	urn_fisher
55	117	N	0.0076	0.0276	0.1854	urn_fisher
55	118	N	8.1311	0.0125	0.0727	urn_fisher
55	119	N	0.0831	0.0126	0.0567	urn_fisher
55	120	N	0.0368	0.0275	0.0852	urn_fisher
55	121	N	0.0251	0.0371	0.1617	urn_fisher
55	122	N	0.9658	0.056	0.0809	urn_fisher
55	123	N	4.0418	0.1473	0.1513	urn_fisher
55	124	N	0.015	0.0627	0.0677	urn_fisher
55	125	N	0.0195	0.0231	0.0507	urn_fisher
55	126	N	0.0266	0.0379	0.0906	urn_fisher
55	129	N	0.0	0.0304	0.0625	urn_fisher
55	130	N	0.0052	0.03	0.1433	urn_fisher
55	131	N	0.0238	0.0553	0.1233	urn_fisher
55	132	N	0.0012	0.068	0.2357	urn_fisher
56	58	N	0.0011	0.0404	0.0717	urn_fisher
56	59	N	0.0056	0.0727	0.265	urn_fisher
56	60	N	2.8984	0.057	0.1963	urn_fisher
56	61	N	0.3969	0.0326	0.14	urn_fisher
56	62	N	0.6302	0.0402	0.107	urn_fisher
56	63	N	4.7481	0.0418	0.0704	urn_fisher
56	64	N	7.4577	0.0613	0.1449	urn_fisher
56	65	N	0.001	0.0286	0.0429	urn_fisher
56	69	N	0.1521	0.0787	0.2153	urn_fisher
56	71	N	0.2507	0.0347	0.1083	urn_fisher
56	72	N	0.0015	0.0332	0.1798	urn_fisher
56	73	N	0.267	0.0621	0.209	urn_fisher
56	74	N	129.1594	0.0029	0.0105	urn_fisher
56	75	N	822.0672	0.0051	0.0296	urn_fisher
56	76	N	0.0192	0.0096	0.0603	urn_fisher
56	77	N	0.0198	0.0194	0.1153	urn_fisher
56	78	N	0.0402	0.0662	0.1816	urn_fisher
56	79	N	0.0002	0.0206	0.0672	urn_fisher
56	80	N	0.0087	0.0156	0.1204	urn_fisher
56	81	N	0.3636	0.0092	0.0597	urn_fisher
56	82	N	0.1465	0.0102	0.0802	urn_fisher
56	83	N	1.8846	0.0418	0.2393	urn_fisher
56	84	N	1.1731	0.0173	0.1952	urn_fisher
56	85	N	2.2211	0.0387	0.1269	urn_fisher
56	86	N	1.8005	0.0882	0.2036	urn_fisher
56	87	N	1.0289	0.0218	0.2068	urn_fisher
56	88	N	1.0967	0.0112	0.1253	urn_fisher
56	89	N	0.0994	0.0727	0.2268	urn_fisher
56	90	N	32.1095	0.1026	0.1409	urn_fisher
56	91	N	0.0005	0.0236	0.1135	urn_fisher
56	92	N	3.52	0.0041	0.0491	urn_fisher
56	93	N	0.0279	0.0939	0.1953	urn_fisher
56	94	N	1.5402	0.0181	0.0981	urn_fisher
56	95	N	0.0003	0.0677	0.0883	urn_fisher
56	96	N	0.0427	0.0053	0.0367	urn_fisher
56	97	N	1.0035	0.012	0.0275	urn_fisher
56	98	N	0.0474	0.0462	0.1398	urn_fisher
56	101	N	91.0031	0.012	0.0342	urn_fisher
56	102	N	0.0032	0.0362	0.0332	urn_fisher
56	103	N	0.2016	0.0901	0.0872	urn_fisher
56	104	N	0.0153	0.0453	0.0345	urn_fisher
56	105	N	0.1094	0.0173	0.0545	urn_fisher
56	106	N	0.0445	0.0516	0.1097	urn_fisher
56	107	N	0.0085	0.0192	0.0483	urn_fisher
56	108	N	0.0451	0.1527	0.2857	urn_fisher
56	109	N	0.0125	0.0125	0.0472	urn_fisher
56	110	N	0.2362	0.0714	0.1529	urn_fisher
56	111	N	0.0041	0.0685	0.165	urn_fisher
56	112	N	0.2042	0.1283	0.3196	urn_fisher
56	113	N	0.7708	0.0545	0.2414	urn_fisher
56	114	N	2.8485	0.0182	0.0816	urn_fisher
56	115	N	1.8364	0.0102	0.0741	urn_fisher
56	116	N	0.5263	0.0208	0.09	urn_fisher
56	117	N	1.1699	0.0153	0.1005	urn_fisher
56	118	N	0.7743	0.0083	0.0668	urn_fisher
56	119	N	3.1452	0.0096	0.0773	urn_fisher
56	120	N	0.1843	0.0147	0.0769	urn_fisher
56	121	N	0.2208	0.0347	0.1032	urn_fisher
56	122	N	0.001	0.0389	0.1085	urn_fisher
56	123	N	0.053	0.0921	0.1771	urn_fisher
56	124	N	0.234	0.047	0.0697	urn_fisher
56	125	N	0.0835	0.0198	0.079	urn_fisher
56	126	N	0.056	0.0331	0.1092	urn_fisher
56	129	N	0.0019	0.0163	0.0984	urn_fisher
56	130	N	7.7041	0.0312	0.12	urn_fisher
56	131	N	0.4763	0.036	0.1027	urn_fisher
56	132	N	0.2355	0.052	0.2048	urn_fisher
57	58	N	0.0021	0.0137	0.0634	urn_fisher
57	59	N	3.6848	0.0236	0.2342	urn_fisher
57	60	N	9.5104	0.0202	0.1304	urn_fisher
57	61	N	0.0004	0.0156	0.0965	urn_fisher
57	62	N	0.0014	0.0166	0.0903	urn_fisher
57	63	N	0.0262	0.023	0.048	urn_fisher
57	64	N	0.0113	0.0231	0.0988	urn_fisher
57	69	N	0.3123	0.0271	0.0881	urn_fisher
57	71	N	0.2221	0.0201	0.0936	urn_fisher
57	72	N	0.1228	0.0303	0.1062	urn_fisher
57	73	N	0.3867	0.0275	0.1738	urn_fisher
57	74	N	0.0257	0.0013	0.0118	urn_fisher
57	75	N	0.4439	0.0036	0.0086	urn_fisher
57	76	N	0.3728	0.0036	0.0428	urn_fisher
57	77	N	0.1879	0.0098	0.0808	urn_fisher
57	78	N	0.2171	0.0436	0.1258	urn_fisher
57	79	N	0.0	0.018	0.0382	urn_fisher
57	80	N	0.0041	0.0096	0.0931	urn_fisher
57	81	N	0.9569	0.0098	0.0411	urn_fisher
57	82	N	0.5088	0.0042	0.056	urn_fisher
57	83	N	4.6423	0.031	0.2077	urn_fisher
57	84	N	5.2794	0.0137	0.1587	urn_fisher
57	85	N	2.2667	0.041	0.0777	urn_fisher
57	86	N	2.3936	0.0645	0.1554	urn_fisher
57	87	N	5.4229	0.0179	0.1702	urn_fisher
57	88	N	8.324	0.006	0.0995	urn_fisher
57	89	N	6.9962	0.0571	0.2106	urn_fisher
57	90	N	0.0096	0.0484	0.0785	urn_fisher
57	91	N	0.0022	0.0124	0.083	urn_fisher
57	92	N	0.0015	0.0031	0.0371	urn_fisher
57	93	N	0.0716	0.0704	0.176	urn_fisher
57	94	N	12.3947	0.0112	0.0823	urn_fisher
57	95	N	0.0144	0.0468	0.0639	urn_fisher
57	96	N	0.0093	0.0074	0.0177	urn_fisher
57	97	N	0.0612	0.0012	0.0169	urn_fisher
57	98	N	0.0543	0.0328	0.0731	urn_fisher
57	101	N	0.1497	0.0021	0.0184	urn_fisher
57	102	N	0.0	0.0172	0.0294	urn_fisher
57	103	N	56.0775	0.0335	0.0489	urn_fisher
57	104	N	0.0091	0.0161	0.0181	urn_fisher
57	105	N	0.2746	0.0089	0.0414	urn_fisher
57	106	N	0.0089	0.0334	0.0874	urn_fisher
57	107	N	0.0096	0.0053	0.0363	urn_fisher
57	108	N	18.6831	0.0745	0.2443	urn_fisher
57	109	N	0.0132	0.0047	0.0358	urn_fisher
57	110	N	1.6627	0.0327	0.1301	urn_fisher
57	111	N	1.3499	0.021	0.1621	urn_fisher
57	112	N	1.1685	0.0635	0.2241	urn_fisher
57	113	N	14.6053	0.0215	0.1866	urn_fisher
57	114	N	18.033	0.0093	0.0724	urn_fisher
57	115	N	8.218	0.0075	0.0649	urn_fisher
57	116	N	19.1923	0.0199	0.0693	urn_fisher
57	117	N	20.3658	0.0077	0.0789	urn_fisher
57	118	N	0.0017	0.0039	0.0378	urn_fisher
57	119	N	0.0011	0.0048	0.0408	urn_fisher
57	120	N	0.0011	0.0136	0.0536	urn_fisher
57	121	N	0.0151	0.0188	0.0795	urn_fisher
57	122	N	0.0005	0.0138	0.0662	urn_fisher
